timestamp,open,high,low,close
2020-12-25 01:03:00,-0.00010499999999996623,1.999999999996449e-05,-0.000260000000000038,-0.00019999999999997797
2020-12-25 01:04:00,,,,
2020-12-25 01:05:00,,,,
2020-12-25 01:06:00,,,,
2020-12-25 01:07:00,,,,
2020-12-25 01:08:00,,,,
2020-12-25 01:09:00,,,,
2020-12-25 01:10:00,,,,
2020-12-25 01:11:00,,,,
2020-12-25 01:12:00,,,,
2020-12-25 01:13:00,,,,
2020-12-25 01:14:00,,,,
2020-12-25 01:15:00,,,,
2020-12-25 01:16:00,,,,
2020-12-25 01:17:00,,,,
2020-12-25 01:18:00,,,,
2020-12-25 01:19:00,,,,
2020-12-25 01:20:00,,,,
2020-12-25 01:21:00,,,,
2020-12-25 01:22:00,,,,
2020-12-25 01:23:00,,,,
2020-12-25 01:24:00,,,,
2020-12-25 01:25:00,,,,
2020-12-25 01:26:00,,,,
2020-12-25 01:27:00,,,,
2020-12-25 01:28:00,,,,
2020-12-25 01:29:00,,,,
2020-12-25 01:30:00,,,,
2020-12-25 01:31:00,,,,
2020-12-25 01:32:00,4.499999999996174e-05,0.00017000000000000348,4.499999999996174e-05,0.00015500000000001624
2020-12-25 01:33:00,,,,
2020-12-25 01:34:00,,,,
2020-12-25 01:35:00,,,,
2020-12-25 01:36:00,,,,
2020-12-25 01:37:00,,,,
2020-12-25 01:38:00,,,,
2020-12-25 01:39:00,,,,
2020-12-25 01:40:00,,,,
2020-12-25 01:41:00,,,,
2020-12-25 01:42:00,,,,
2020-12-25 01:43:00,,,,
2020-12-25 01:44:00,,,,
2020-12-25 01:45:00,,,,
2020-12-25 01:46:00,,,,
2020-12-25 01:47:00,,,,
2020-12-25 01:48:00,,,,
2020-12-25 01:49:00,,,,
2020-12-25 01:50:00,,,,
2020-12-25 01:51:00,,,,
2020-12-25 01:52:00,,,,
2020-12-25 01:53:00,,,,
2020-12-25 01:54:00,,,,
2020-12-25 01:55:00,,,,
2020-12-25 01:56:00,,,,
2020-12-25 01:57:00,,,,
2020-12-25 01:58:00,,,,
2020-12-25 01:59:00,,,,
2020-12-25 02:00:00,,,,
2020-12-25 02:01:00,,,,
2020-12-25 02:02:00,,,,
2020-12-25 02:03:00,,,,
2020-12-25 02:04:00,,,,
